"WEEK";"DAY";"CUSTOMER_ID";"ARTICLE_ID";"PURCHASE_AMOUNTS";"WORKER_ID";"TRANSACTION_TYPE"
0;2;"c_92e6e9df-658e-4901-b148-a49dc467e1d1";"2";"2";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_2d791038-ae30-416f-90a3-4a9995e9e42d";"10";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_2d791038-ae30-416f-90a3-4a9995e9e42d";"11";"2";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_64ffbe67-4b8b-4b87-8494-4b18fa92fc5e";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_64ffbe67-4b8b-4b87-8494-4b18fa92fc5e";"11";"1";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_4fbf0d25-356c-40c9-800e-55555841829b";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_5fbfe011-290a-4925-aea1-2bb8eb2f267a";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_5fbfe011-290a-4925-aea1-2bb8eb2f267a";"1";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_5fbfe011-290a-4925-aea1-2bb8eb2f267a";"3";"4";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_99de8143-7157-4b86-9312-269ec13a7f64";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_5a6a0f17-bf58-4df9-bb77-41ed46679e39";"6";"1";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_5a6a0f17-bf58-4df9-bb77-41ed46679e39";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_df7b65fe-b13e-4bdf-966c-d783eb8cc730";"9";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_df7b65fe-b13e-4bdf-966c-d783eb8cc730";"6";"1";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_f4ba6167-c226-407f-9528-a7dda5edf171";"3";"1";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_f4ba6167-c226-407f-9528-a7dda5edf171";"6";"2";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_bd2f3d8f-bfbf-45f8-ba91-b31f06187ed8";"6";"3";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_bd2f3d8f-bfbf-45f8-ba91-b31f06187ed8";"1";"2";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_bd2f3d8f-bfbf-45f8-ba91-b31f06187ed8";"3";"2";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_bd2f3d8f-bfbf-45f8-ba91-b31f06187ed8";"2";"4";"w_6f87fb1f-199c-4544-90e2-bf6698995478";"customer_sale"
0;2;"c_94cb69bf-e190-4739-8f6f-bfef1a5730e3";"6";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_94cb69bf-e190-4739-8f6f-bfef1a5730e3";"1";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_94cb69bf-e190-4739-8f6f-bfef1a5730e3";"3";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_94cb69bf-e190-4739-8f6f-bfef1a5730e3";"9";"6";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_f003d06f-4188-4168-b608-17d0827db9bb";"9";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_f003d06f-4188-4168-b608-17d0827db9bb";"2";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_c3ecf983-2717-4040-9a49-e1976e1a4141";"6";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_c3ecf983-2717-4040-9a49-e1976e1a4141";"8";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_99cd4a06-207f-4384-a6be-c55ebb7bb805";"6";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_99cd4a06-207f-4384-a6be-c55ebb7bb805";"1";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_99cd4a06-207f-4384-a6be-c55ebb7bb805";"2";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_99cd4a06-207f-4384-a6be-c55ebb7bb805";"9";"4";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_b7ed5d11-2377-4cad-bfff-b1e5de3a259c";"6";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_b7ed5d11-2377-4cad-bfff-b1e5de3a259c";"3";"4";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_b7ed5d11-2377-4cad-bfff-b1e5de3a259c";"9";"6";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_5d768217-dcf9-40f3-9a8b-208813eb6968";"6";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_5d768217-dcf9-40f3-9a8b-208813eb6968";"2";"4";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_5d768217-dcf9-40f3-9a8b-208813eb6968";"9";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_5d768217-dcf9-40f3-9a8b-208813eb6968";"1";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_442b3b57-3946-428b-9bd6-6bd69ff88162";"6";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_442b3b57-3946-428b-9bd6-6bd69ff88162";"2";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_55883cf2-2ae2-495e-a242-fd738bc3edc3";"9";"4";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_e90e414b-33e2-4dc1-8469-5208b2946cdd";"6";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_e90e414b-33e2-4dc1-8469-5208b2946cdd";"1";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_e90e414b-33e2-4dc1-8469-5208b2946cdd";"2";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_e90e414b-33e2-4dc1-8469-5208b2946cdd";"9";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_e90e414b-33e2-4dc1-8469-5208b2946cdd";"12";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_6406811c-a233-4558-aa05-22b9f669ce32";"6";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_6406811c-a233-4558-aa05-22b9f669ce32";"3";"3";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_6406811c-a233-4558-aa05-22b9f669ce32";"9";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_077e56c0-61ed-4d66-a901-7f7229cb5c96";"9";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_077e56c0-61ed-4d66-a901-7f7229cb5c96";"2";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_1f6912a0-b8d1-43b0-b32f-21241a9e54af";"6";"1";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_1f6912a0-b8d1-43b0-b32f-21241a9e54af";"2";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_1f6912a0-b8d1-43b0-b32f-21241a9e54af";"12";"2";"w_338bef2e-ea8e-430e-af56-326d79d8ea69";"customer_sale"
0;2;"c_f90c3072-fb10-47a2-9c11-3389c5d318fc";"8";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_f90c3072-fb10-47a2-9c11-3389c5d318fc";"10";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_f90c3072-fb10-47a2-9c11-3389c5d318fc";"3";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_f90c3072-fb10-47a2-9c11-3389c5d318fc";"9";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_f90c3072-fb10-47a2-9c11-3389c5d318fc";"11";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_af8f6f8f-b703-40bb-ba62-bd5554f61fb9";"5";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_348315f1-4283-47d6-80f4-56f75675046b";"10";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_348315f1-4283-47d6-80f4-56f75675046b";"9";"4";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_ea6690e6-f271-45cd-8820-ebe11a8b6f51";"6";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_ea6690e6-f271-45cd-8820-ebe11a8b6f51";"12";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_6eae1c03-ba37-43ab-996a-923e4118bf74";"10";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_9514fd69-37f2-46cb-a010-cf681c3d24ae";"6";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_9514fd69-37f2-46cb-a010-cf681c3d24ae";"2";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_3073217c-84d4-42c8-b5ab-a4dc01382c63";"9";"3";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_3073217c-84d4-42c8-b5ab-a4dc01382c63";"6";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_671ff391-f66c-4582-9670-c1eb71395b22";"6";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_671ff391-f66c-4582-9670-c1eb71395b22";"9";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_671ff391-f66c-4582-9670-c1eb71395b22";"12";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_b6acac07-c99f-43b9-bf31-aae83e029939";"6";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_b6acac07-c99f-43b9-bf31-aae83e029939";"2";"3";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_82fd2bfe-31b9-426c-9ebf-8a5628598535";"6";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_82fd2bfe-31b9-426c-9ebf-8a5628598535";"9";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_82fd2bfe-31b9-426c-9ebf-8a5628598535";"12";"1";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_07dbad8c-5192-4369-b351-c0750c7da866";"8";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_07dbad8c-5192-4369-b351-c0750c7da866";"10";"4";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_07dbad8c-5192-4369-b351-c0750c7da866";"11";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_dd0ac4a0-2252-42d4-acd8-d69b1b80f232";"8";"2";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_dd0ac4a0-2252-42d4-acd8-d69b1b80f232";"9";"3";"w_3ac4a14c-29bd-4fe1-8ac7-4f5c5f92cf7b";"customer_sale"
0;2;"c_fc1af8ad-1165-4868-ab69-f5602bbdeb1c";"10";"3";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_258d1bf3-7e33-4e28-9efc-50b42cff3ded";"6";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_ad08f4ae-4c2b-4c14-b450-065b1ac0114c";"10";"3";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_0a39853a-8583-4313-a512-7c8952ebf28e";"5";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_9d2c6169-63f8-40b4-95b6-3714a78e4927";"6";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_9d2c6169-63f8-40b4-95b6-3714a78e4927";"2";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_9d2c6169-63f8-40b4-95b6-3714a78e4927";"12";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_fb48ca65-f62c-40e9-94e4-4d1df220f0f9";"9";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_fb48ca65-f62c-40e9-94e4-4d1df220f0f9";"2";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_d01a1c8a-a1a1-41b5-960c-f26393eb76a0";"9";"6";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_5661ea36-9176-4125-b569-1ffa643f7d63";"9";"6";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_5661ea36-9176-4125-b569-1ffa643f7d63";"6";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_5661ea36-9176-4125-b569-1ffa643f7d63";"2";"3";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_f6889fab-85e1-4a49-97f0-0dfd92d011ca";"10";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_f6889fab-85e1-4a49-97f0-0dfd92d011ca";"11";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_301ebed0-3f05-4bde-9327-b6ae25c34695";"10";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_da1c22f6-4c9a-4c03-acfd-f8c8ba367da9";"6";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_da1c22f6-4c9a-4c03-acfd-f8c8ba367da9";"1";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_da1c22f6-4c9a-4c03-acfd-f8c8ba367da9";"2";"3";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_72120d4c-d0ec-439a-bed7-0cd267381650";"6";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_3c3a86ca-214d-4782-b75c-514015eab3dc";"6";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_3c3a86ca-214d-4782-b75c-514015eab3dc";"2";"2";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_3c3a86ca-214d-4782-b75c-514015eab3dc";"9";"1";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_3c3a86ca-214d-4782-b75c-514015eab3dc";"1";"4";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_9ede2810-971f-4e0d-9ea4-f1b1f08cb7cf";"6";"3";"w_3d599b51-c04b-413d-b904-2742c408a32e";"customer_sale"
0;2;"c_7ef95b28-3bc2-4d9b-a697-c693ecbf984d";"6";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_7ef95b28-3bc2-4d9b-a697-c693ecbf984d";"12";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_92262295-9556-44cd-bc0c-bc874ad70f90";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_92262295-9556-44cd-bc0c-bc874ad70f90";"1";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_92262295-9556-44cd-bc0c-bc874ad70f90";"12";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_aeb6d688-a228-4a75-825f-26061b035da1";"10";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_aeb6d688-a228-4a75-825f-26061b035da1";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_73d1f72a-b97a-476a-b6ad-74734cd12684";"6";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_73d1f72a-b97a-476a-b6ad-74734cd12684";"1";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_73d1f72a-b97a-476a-b6ad-74734cd12684";"2";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_73d1f72a-b97a-476a-b6ad-74734cd12684";"12";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_001a6bf0-d747-42fb-9477-c6c0f142a3d7";"6";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_001a6bf0-d747-42fb-9477-c6c0f142a3d7";"10";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_98a7d304-0346-4c1f-ae78-cb0c45efcefb";"3";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_98a7d304-0346-4c1f-ae78-cb0c45efcefb";"9";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_98a7d304-0346-4c1f-ae78-cb0c45efcefb";"6";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_98a7d304-0346-4c1f-ae78-cb0c45efcefb";"11";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_c4c8d171-b718-44d9-a678-da6a44a74167";"10";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_c4c8d171-b718-44d9-a678-da6a44a74167";"11";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_c4c8d171-b718-44d9-a678-da6a44a74167";"8";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_9b71933c-9831-4622-83f4-f0999d56581b";"6";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_9b71933c-9831-4622-83f4-f0999d56581b";"2";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_9b71933c-9831-4622-83f4-f0999d56581b";"9";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_777515d8-08e7-49cf-91af-bd0f3b8bfc14";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_777515d8-08e7-49cf-91af-bd0f3b8bfc14";"1";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_777515d8-08e7-49cf-91af-bd0f3b8bfc14";"2";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_777515d8-08e7-49cf-91af-bd0f3b8bfc14";"9";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_32b38ee9-04ee-4ce0-be78-9efb25b94a05";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_32b38ee9-04ee-4ce0-be78-9efb25b94a05";"13";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_32b38ee9-04ee-4ce0-be78-9efb25b94a05";"2";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_8ea0efb4-aaac-4e45-88ed-610de6868d4b";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_8ea0efb4-aaac-4e45-88ed-610de6868d4b";"3";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_8ea0efb4-aaac-4e45-88ed-610de6868d4b";"9";"2";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_3d59720a-994d-4f96-a59b-e246574ba0eb";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_3d59720a-994d-4f96-a59b-e246574ba0eb";"9";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_3fc6fce4-e646-4ffe-9f14-7ed5b6ffe4df";"10";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_3fc6fce4-e646-4ffe-9f14-7ed5b6ffe4df";"8";"3";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_08d9cf19-0220-469b-979b-c9c4bb49872e";"6";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_08d9cf19-0220-469b-979b-c9c4bb49872e";"3";"4";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_08d9cf19-0220-469b-979b-c9c4bb49872e";"9";"1";"w_7722b4a8-ea96-47b2-a2c7-657177bd3da0";"customer_sale"
0;2;"c_a611de32-332e-4187-be13-7f51bb2811a9";"9";"4";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_a611de32-332e-4187-be13-7f51bb2811a9";"2";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_b4f056ab-eb2e-4191-b151-d3fcab2bafd6";"10";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_b4f056ab-eb2e-4191-b151-d3fcab2bafd6";"3";"2";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_b4f056ab-eb2e-4191-b151-d3fcab2bafd6";"4";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_082c683d-5f4b-42bc-a825-b285d31d25fe";"10";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_082c683d-5f4b-42bc-a825-b285d31d25fe";"11";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_082c683d-5f4b-42bc-a825-b285d31d25fe";"8";"2";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_813fefbc-2dae-4ad4-bef8-839f63e89772";"9";"6";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_01c9cf6e-8ec7-4fad-8463-43d0f725a7a9";"10";"2";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_01c9cf6e-8ec7-4fad-8463-43d0f725a7a9";"11";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_7c11b077-56d1-412d-b01d-ed7421ccfe3f";"9";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_7c11b077-56d1-412d-b01d-ed7421ccfe3f";"6";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_7c11b077-56d1-412d-b01d-ed7421ccfe3f";"10";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_dca976ed-4d75-4504-ad84-0f1568c4790e";"6";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_dca976ed-4d75-4504-ad84-0f1568c4790e";"8";"2";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_daebf471-510b-4e97-81a5-5328a8fa0ce2";"6";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_daebf471-510b-4e97-81a5-5328a8fa0ce2";"9";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_fb140e2f-291f-4d91-81a4-ca1485b7e3c3";"8";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_fb140e2f-291f-4d91-81a4-ca1485b7e3c3";"10";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_fb140e2f-291f-4d91-81a4-ca1485b7e3c3";"9";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_1c569944-840c-49de-9735-6219b6bacdc5";"6";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_1c569944-840c-49de-9735-6219b6bacdc5";"2";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_1c569944-840c-49de-9735-6219b6bacdc5";"9";"4";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_adb6627f-c4bd-42ca-9e77-4e2f6a5b99bd";"9";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_adb6627f-c4bd-42ca-9e77-4e2f6a5b99bd";"6";"2";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_adb6627f-c4bd-42ca-9e77-4e2f6a5b99bd";"4";"1";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
0;2;"c_adb6627f-c4bd-42ca-9e77-4e2f6a5b99bd";"3";"3";"w_393f47c6-7d57-43cb-8434-fc7ed2b34f6c";"customer_sale"
